term_id	ontology	label	definition	synonyms	deprecated	directly_referenced	label_only
ENVO:00002006	ENVO	liquid water	An environmental material primarily composed of dihydrogen oxide in its liquid form.	water		TRUE	FALSE
ENVO:00002007	ENVO	sediment	Particulate environmental material which is formed as a result of the transport and deposition of particles by flowing liquid.			TRUE	FALSE
ENVO:00002008	ENVO	dust	Particulate environmental material with diameters less than 500 micrometers.			TRUE	FALSE
ENVO:00002010	ENVO	saline water	Water which contains a significant concentration of dissolved salts.	salt water		TRUE	FALSE
ENVO:00002011	ENVO	fresh water	Water which has a low concentration of dissolved solutes, particularly that of sodium chloride.	freshwater|sweet water		TRUE	FALSE
ENVO:00002012	ENVO	hypersaline water	Water which contains a highly increased concentration of dissolved salts, surpassing the average salinity of seawater.			TRUE	FALSE
ENVO:00002013	ENVO	igneous rock	Rock formed from molten magma.			FALSE	FALSE
ENVO:00002014	ENVO	plutonic rock	An igneous rock that results from the crystallization of a magma below the surface of the Earth.	intrusive rock		FALSE	FALSE
ENVO:00002015	ENVO	volcanic rock	An igneous rock that results from magma reaching the surface either as lava or fragmental ejecta.			TRUE	FALSE
ENVO:00002016	ENVO	sedimentary rock	A rock formed by deposition of either clastic sediments, organic matter, or chemical precipitates (evaporites), followed by compaction of the particulate matter and cementation during diagenesis.			FALSE	FALSE
ENVO:00002017	ENVO	metamorphic rock	A rock formed by subjecting any rock type (including previously-formed metamorphic rock) to different temperature and pressure conditions than those in which the original rock was formed. These temperatures and pressures are always higher than those at the Earth's surface and must be sufficiently high so as to change the original minerals into other mineral types or else into other forms of the same minerals (e.g. by recrystallisation).			FALSE	FALSE
ENVO:00002018	ENVO	sewage	Wastewater that is contaminated with feces or urine,			TRUE	FALSE
ENVO:00002019	ENVO	brackish water	Water which has a higher salinity than fresh water but a lower salinity than marine water.			TRUE	FALSE
ENVO:00002030	ENVO	aquatic biome	A biome which is determined by a water body and which has ecological climax communities adapted to life in or on water.			TRUE	FALSE
ENVO:00002033	ENVO	carcass	The dead body of an animal.	corpse		TRUE	FALSE
ENVO:00002034	ENVO	biofilm	A complex aggregation of microorganisms marked by the excretion of a protective and adhesive matrix; usually adhering to a substratum.			TRUE	FALSE
ENVO:00002035	ENVO	meteorite	A natural object originating in outer space that survives an impact with a planetary surface without being destroyed.			FALSE	FALSE
ENVO:00002040	ENVO	wood				TRUE	FALSE
ENVO:00002042	ENVO	surface water	Water that is found on the surface of an astronomical object.			TRUE	FALSE
ENVO:00002043	ENVO	wastewater treatment plant				TRUE	FALSE
ENVO:00002044	ENVO	sludge	The residual semi-solid material left from domestic or industrial processes, or wastewater treatment processes.			TRUE	FALSE
ENVO:00002045	ENVO	anaerobic sediment	Sediment characterised by the absence of oxygen.	anoxic sediment		TRUE	FALSE
ENVO:00002046	ENVO	activated sludge				TRUE	FALSE
ENVO:00002047	ENVO	urine material	An excreta material which is composed primarily of urine, a liquid excreta containing water and waste products made by the kidneys, stored in the bladder, and leaves the body through the urethra.			FALSE	FALSE
ENVO:00002048	ENVO	chondrite	A stony meteorite that have not been modified due to melting or differentiation of the parent body.			FALSE	FALSE
ENVO:00002049	ENVO	stony meteorite				FALSE	FALSE
ENVO:00002050	ENVO	achondrite	A stony meteorite that is made of material similar to terrestrial basalts or plutonic rocks.			FALSE	FALSE
ENVO:00002051	ENVO	stony-iron meteorite	A meteorite that consists of a mixture of iron-nickel metal and silicate minerals.			FALSE	FALSE
ENVO:00002052	ENVO	iron meteorite	A meteorite that overwhelmingly of nickel-iron alloys.			FALSE	FALSE
ENVO:00002053	ENVO	limestone	A sedimentary rock which is composed primarily of calcium carbonate in the form of calcite or aragnoite.			FALSE	FALSE
ENVO:00002054	ENVO	chalk	Limestone which is soft, white, and porous.			FALSE	FALSE
ENVO:00002055	ENVO	sandstone	A sedimentary rock composed mainly of sand-size mineral or rock grains.			TRUE	FALSE
ENVO:00002056	ENVO	shale	A fine-grained sedimentary rock whose original constituents were clays or muds. It is characterized by thin laminae breaking with an irregular curving fracture, often splintery and usually parallel to the often-indistinguishable bedding plane.			FALSE	FALSE
ENVO:00002057	ENVO	raw primary sludge				FALSE	FALSE
ENVO:00002058	ENVO	secondary sludge				FALSE	FALSE
ENVO:00002059	ENVO	biosolids	A treated form of sludge, sometimes used as a fertilizer in agriculture.			FALSE	FALSE
ENVO:00002060	ENVO	oil sludge	A solid or gel in motor oil caused by the oil gelling or solidifying, usually at temperatures lower than 100deg C.			FALSE	FALSE
ENVO:00002061	ENVO	oil spill	The result of the unintentional release of liquid petroleum hydrocarbon into the environment as a result of human activity.			TRUE	FALSE
ENVO:00002063	ENVO	oil seep	The result of the release of natural hydrocarbons to the surface of the earth, including beneath the sea, by natural geological processes.			TRUE	FALSE
ENVO:00002112	ENVO	gold mine drainage	Mine drainage which is formed as a result of the mining of gold.			FALSE	FALSE
ENVO:00002113	ENVO	deep marine sediment	Sediment that accumulates in the flat or very gently sloping areas of the deep ocean basin floor. The three main types of deep marine sediment, also known as pelagic sediment, are siliceous oozes, calcareous oozes, and red clays.	deep marine sediments|pelagic sediment {alternative name}		TRUE	FALSE
ENVO:00002114	ENVO	chemically enriched sediment	Sediment which has increased levels of one or more chemical compounds.			TRUE	FALSE
ENVO:00002115	ENVO	petroleum enriched sediment	Organically enriched sediment which has increased levels of petroleum.			FALSE	FALSE
ENVO:00002116	ENVO	contaminated soil	A portion of contaminated soil is a portion of soil with elevated levels of some contaminant.			TRUE	FALSE
ENVO:00002117	ENVO	creosote contaminated soil	Soil which has elevated concentrations of creosote.			TRUE	FALSE
ENVO:00002118	ENVO	sea sand				TRUE	FALSE
ENVO:00002119	ENVO	alkaline hot spring	A alkaline spring through which groundwater, heated by geothermal energy, flows.			TRUE	FALSE
ENVO:00002120	ENVO	acidic hot spring	An acidic spring through which groundwater, heated by geothermal energy, flows.	acid hot spring		TRUE	FALSE
ENVO:00002121	ENVO	alkaline salt lake	A saline lake which has a high pH.	soda lake		TRUE	FALSE
ENVO:00002122	ENVO	arsenic-rich mud	Mud which has elevated concentrations of arsenic.			FALSE	FALSE
ENVO:00002123	ENVO	bioreactor	A biomaterial containment unit which is capable of 1) containing a mass of environmental material which hosts an active collection of organisms and 2) maintaining conditions which are conducive to one or more metabolic activities of the organisms it contains.			TRUE	FALSE
ENVO:00002124	ENVO	anaerobic bioreactor	A bioreactor in which the contained material is not oxygenated (i.e. void of biologically consequential free oxygen)			TRUE	FALSE
ENVO:00002125	ENVO	anaerobic dechlorinating bioreactor	A device or system that supports a biologically active environment. A vessel in which is carried out a chemical process which involves organisms or biochemically active substances derived from such organisms. This process can either be aerobic or anaerobic.			FALSE	FALSE
ENVO:00002126	ENVO	aerobic bioreactor	A bioreactor in which the contained material is well-oxygenated.			TRUE	FALSE
ENVO:00002127	ENVO	stream sediment				TRUE	FALSE
ENVO:00002128	ENVO	mesophilic sulfur spring	A sulfur spring through which water at a temperature optimal for the growth of mesophillic microorganism (approximately 20 to 45 degrees Celsius) flows.			FALSE	FALSE
ENVO:00002129	ENVO	anaerobic sludge				TRUE	FALSE
ENVO:00002130	ENVO	hypolimnion	The dense, bottom layer of water in a thermally-stratified lake. It is the layer that lies below the thermocline.			TRUE	FALSE
ENVO:00002131	ENVO	epilimnion	The top-most layer in a thermally stratified lake, occurring above the deeper hypolimnion. It is warmer and typically has a higher pH and dissolved oxygen concentration than the hypolimnion.			TRUE	FALSE
ENVO:00002132	ENVO	metalimnion	A cline which is part of a lake and across which temperature changes rapidly with depth.			TRUE	FALSE
ENVO:00002133	ENVO	anaerobic mud	Mud which has no or neglible concentrations of dissolved oxygen.	anoxic mud		TRUE	FALSE
ENVO:00002134	ENVO	anaerobic stream sediment				FALSE	FALSE
ENVO:00002135	ENVO	treated wood				FALSE	FALSE
ENVO:00002136	ENVO	arsenate treated wood				FALSE	FALSE
ENVO:00002137	ENVO	brackish estuary	An estuary which is composed primarily of brackish water.			TRUE	FALSE
ENVO:00002138	ENVO	beach sand				TRUE	FALSE
ENVO:00002139	ENVO	pebble	A piece of rock which is derived from clastic rock and has a grain size of 4 to 64 millimeters.			FALSE	FALSE
ENVO:00002140	ENVO	cobble	A piece of rock which has a grain size between 64 and 256 mm.			FALSE	FALSE
ENVO:00002141	ENVO	leachate	The liquid produced when water percolates through any permeable material. It can contain either dissolved or suspended material, or usually both.			TRUE	FALSE
ENVO:00002142	ENVO	borax leachate				TRUE	FALSE
ENVO:00002143	ENVO	calcite hot spring	A calcic spring through which groundwater, heated by geothermal energy, flows.	calcic hot spring		FALSE	FALSE
ENVO:00002144	ENVO	cave wall	A solid surface layer which 1)  forms part of the boundary between the cavity of a cave and its solid container and 2) is roughtly perpendicular to the cave floor.			FALSE	FALSE
ENVO:00002145	ENVO	chromate contaminated soil	Soil which has elevated concentrations of chromate.			FALSE	FALSE
ENVO:00002146	ENVO	xylene contaminated soil	Soil which has elevated concentrations of xylene.			FALSE	FALSE
ENVO:00002147	ENVO	coal mine lake sediment	Coal mine lake sediment is lake sediment which covers the bottom of a coal mine lake.			TRUE	FALSE
ENVO:00002148	ENVO	coarse beach sand				TRUE	FALSE
ENVO:00002149	ENVO	sea water	Water which has physicochemical properties that have been determined by the processes occuring in a sea or ocean.	ocean water|seawater		TRUE	FALSE
ENVO:00002150	ENVO	coastal sea water	Coastal sea water is sea water that is adjacent to a coast.	coastal ocean water|coastal oceanic water|coastal seawater|coastal water		TRUE	FALSE
ENVO:00002152	ENVO	biofilter	A bioreactor which captures and, through the biological processes maintained in the medium it contains, degrades pollutants.			TRUE	FALSE
ENVO:00002153	ENVO	compost biofilter	A biofilter which contains compost and avails of the microbial communities within it to degrade pollutants.			TRUE	FALSE
